-0.03161953850084792,0.17709340807874352,-0.7085900076545777,-1.4793457850703773,0.4512401988369271,1.07290097723889,-0.7977588727030664
-0.03162277423219804,0.1771503930788211,-0.6332110305867491,-1.462235068284926,0.3861393004514128,1.0729052315880248,-0.797682653083801
-0.03162523100128638,0.17715189111673474,-0.5582017070550097,-1.4394151266616262,0.3386999858439664,1.072901336776716,-0.7972976598489161
-0.03162103653876152,0.17714763676759993,-0.48301885187164606,-1.4145036382041893,0.3271563010277229,1.072905351470328,-0.7446880509803999
-0.0316178008074114,0.17714571930525044,-0.4380992205197007,-1.3995358806348175,0.31208052969970085,1.0729132010886386,-0.6696055636827493
-0.03161750115619545,0.17714320254046909,-0.3727977782617119,-1.3808874679100016,0.26772748848800465,1.0729283611276048,-0.5942933388047414
-0.03161989803867383,0.17714296288494616,-0.2975271984668199,-1.366886118236998,0.21583704096697645,1.072908647088288,-0.5213060536060968
-0.03162648938367706,0.17714134496472955,-0.23232738247693477,-1.3556113594460384,0.1766765247986313,1.0729079880083292,-0.44579069607418503
-0.0316299647705501,0.17714320254046909,-0.17177756550991247,-1.3446085826209835,0.13851041171693917,1.0729124221263768,-0.37014111519606246
-0.03163182234628962,0.177147277229774,-0.11091166461569857,-1.3352541161217952,0.09464249210121763,1.072929979047821,-0.2946806455420489
-0.03164182919155592,0.1771564451170855,-0.05244105075076166,-1.3285569716591321,0.04973156128104332,1.0729311175479088,-0.21947615874793608
-0.031653094310129845,0.17720150580954733,0.010439578164975066,-1.3227774593579795,-0.0010693763226663157,1.0729317167412578,-0.14411515813507064
-0.031691683539891435,0.17764246542672527,0.08559696681289053,-1.3198769173998748,-0.07259842112891131,1.0729287206654305,-0.07708097666672992
