700.1424320976679,-334.6166599859449,146.67257012395476,3.0741542343548534,-0.048102816649262324,-2.9950030231073828
705.3113193494493,-339.0554442113594,129.1528294059751,3.123734774524074,-0.05925710491375453,-2.9445662817551224
715.3089258931452,-329.0549045669811,103.14574380277932,-3.103655788096423,-0.062443258989182716,-2.925311494026757
728.4297455039598,-301.8912379968168,69.97347431618519,-3.050159704336159,-0.054612279890329615,-2.9439938341312093
739.3600042209035,-270.93645791565706,38.13733565072192,-2.9989470683481647,-0.04533154687854637,-2.968993308045406
744.8963107650512,-236.2237204739011,6.586366346171673,-2.951247566107001,-0.04175867212945324,-3.003180141206213
752.6162569744773,-200.57003688488044,-21.204449916779055,-2.902989946443221,-0.027855090671748406,-3.0340609606439104
768.3811973336182,-165.66307955661662,-43.38639301011949,-2.8535872142472165,0.009943443469219769,-3.050081755471666
777.5019602866518,-125.58883216907903,-63.18372901973851,-2.8096175186706356,0.037234374307020195,-3.0834193393903258
785.2628535065782,-85.46478789580968,-77.99300436203956,-2.7579658093758272,0.06571380422180675,-3.1117490829671937
802.9935873986999,-54.79220310106087,-82.07337318454503,-2.667147595544672,0.11540554538973322,-3.087556541338325
813.6227220747465,-17.434717730294302,-83.26239533886914,-2.596844702068496,0.15201995747287197,-3.0872371748955914
822.4351050630584,9.745441126773304,-79.91188624833805,-2.6123630205207213,0.1772919899421736,-3.107526960121151
834.5534937832427,31.97584101971359,-73.83228669491146,-2.621392347169275,0.20162365103812754,-3.116994734679262
843.2248108263286,51.54235704985056,-67.09720804538696,-2.6157661055346115,0.20942304072026,-3.1245714639667317
845.8101530380369,66.11502064145984,-60.90900509494577,-2.60445087266282,0.19338493393918263,-3.1329277111737155
846.3262765637182,76.52321840790819,-53.98736972641933,-2.598220990703494,0.16413090873936464,-3.1385339394228606
846.8786065266798,84.39999846493673,-45.27420615173904,-2.59769765901208,0.12744043849923134,-3.1390726701466694
847.9248053187587,91.30560470569804,-34.799995551173225,-2.6009477704213295,0.0888841051079884,-3.132948374781458
850.124148369918,98.87798848182852,-23.27284833637276,-2.6101907102795487,0.05788037046962371,-3.1224040857456092
854.2000737670818,109.37962813801916,-10.445450930573259,-2.626313528190044,0.039810075085493474,-3.1106899796915792
858.1178784108716,122.99823220139534,2.935792418448358,-2.648828269682345,0.03102810434492133,-3.1025560763380717
859.3819973877357,139.458314267076,16.544264339616916,-2.6771719366927687,0.023672103273609055,-3.1014338136843165
857.0994208979532,158.05773043487486,30.32814728665494,-2.709943981507211,0.01353525554839909,-3.1071652048043865
852.814558152807,177.38636185646195,44.82424033574719,-2.7452707862984274,0.0020174684022307445,-3.1155981264403354
848.2041943180267,196.60865045050517,60.74467543889233,-2.7831447174110258,-0.008259261533680015,-3.123935333120303
843.3994136067685,215.95360102690248,78.15375279542587,-2.8222983368859627,-0.01647840236675179,-3.1328962548824673
837.3393488297955,235.63217357768985,97.41570581733569,-2.8603193049740474,-0.025401836655519837,3.140734569845152
828.972153052582,256.89793876183177,119.21403642092912,-2.8931688500888204,-0.035749465678118535,3.128142383374835
820.7991888113436,279.60078693558853,140.98685078868513,-2.9158937953991884,-0.03825104117459876,3.1064804309392002
813.6644711581174,306.2963661681098,162.13382538105077,-2.9223821234045215,-0.026037923105766716,3.0684385380567805
803.9112323607108,336.3190208335627,182.1098864953403,-2.894902647703065,-0.005665702953962794,3.016709735515982
