5.191221324509256,1.0E-5
5.18127648564075,1.0E-5
5.166372586238547,1.0E-5
5.177067934602143,1.0E-5
5.17854658220016,1.0E-5
5.166246391794586,1.0E-5
5.169064869727368,1.0E-5
5.157477375399269,1.0E-5
5.15800006027033,1.0E-5
5.167273146557579,1.0E-5
5.16802200090908,1.0E-5
5.164188980438988,1.0E-5
5.223318956442871,1.0E-5
5.14607466960036,1.0E-5
5.015850856134594,1.0E-5
5.367040501873372,1.0E-5
5.363768091802739,1.0E-5
5.331947153588168,1.0E-5
5.245500509318158,1.0E-5
5.2177704499460935,1.0E-5
5.243764904842973,1.0E-5
5.20513752353895,1.0E-5
5.215180764269222,1.0E-5
5.235058188674621,1.0E-5
5.207039659734725,1.0E-5
5.231451936366515,1.0E-5
5.240374988561116,1.0E-5
5.209799826241575,1.0E-5
5.248680049291116,1.0E-5
5.240052596902773,1.0E-5
5.204906544025479,1.0E-5
5.237038194176778,1.0E-5
5.230786560562699,1.0E-5
5.213679377344272,1.0E-5
5.233192251296673,1.0E-5
5.202354156756859,1.0E-5
5.218734774784024,1.0E-5
5.248045027598783,1.0E-5
5.218159692536839,1.0E-5
5.228811977991377,1.0E-5
5.232825155274197,1.0E-5
5.225376982415865,1.0E-5
5.2195702329938545,1.0E-5
5.207349028971685,1.0E-5
5.221699041033861,1.0E-5
5.2367856038778955,1.0E-5
5.230168612364115,1.0E-5
5.219571603122843,1.0E-5
5.232270462108107,1.0E-5
5.236677108390337,1.0E-5
5.225626379444319,1.0E-5
5.236998239809168,1.0E-5
5.228405733131753,1.0E-5
5.221284552768125,1.0E-5
5.23227667629186,1.0E-5
5.230206408658716,1.0E-5
5.222254356831879,1.0E-5
5.234137003903619,1.0E-5
5.235154511554672,1.0E-5
5.22555061116347,1.0E-5
5.228348110211948,1.0E-5
5.215133872295499,1.0E-5
5.220839783520121,1.0E-5
5.221700035470403,1.0E-5
5.228578859578473,1.0E-5
5.219078481370949,1.0E-5
5.2241711135503905,1.0E-5
5.229221879430141,1.0E-5
5.218464060082973,1.0E-5
5.233387913281975,1.0E-5
5.226167250942149,1.0E-5
5.2284232405780475,1.0E-5
5.234014006506323,1.0E-5
5.224875321932399,1.0E-5
5.228340460860554,1.0E-5
5.2162829663689,1.0E-5
5.224198897279105,1.0E-5
5.227695583232984,1.0E-5
5.229523364951956,1.0E-5
5.228974294605542,1.0E-5
5.228574715619061,1.0E-5
5.233182398002374,1.0E-5
5.216045433291052,1.0E-5
5.229408777491344,1.0E-5
5.221728263875678,1.0E-5
5.220360526480961,1.0E-5
5.221717303546233,1.0E-5
5.230842979706903,1.0E-5
5.230818300423932,1.0E-5
5.235881498376474,1.0E-5
5.227508373508341,1.0E-5
5.219557209356839,1.0E-5
5.230657373812856,1.0E-5
5.225229179709098,1.0E-5
5.232738369366041,1.0E-5
