0.0,0.0,-100.0,0.0,-500.0,0.0
0.0,0.0,-99.0,14.106735979665885,-495.0,70.53367989832942
0.0,0.0,-98.0,19.8997487421324,-490.0,99.49874371066198
0.0,0.0,-97.0,24.310491562286437,-485.0,121.55245781143219
0.0,0.0,-96.0,28.0,-480.0,140.0
0.0,0.0,-95.0,31.22498999199199,-475.0,156.12494995995996
0.0,0.0,-94.0,34.11744421846396,-470.0,170.5872210923198
0.0,0.0,-93.0,36.75595189897821,-465.0,183.77975949489107
0.0,0.0,-92.0,39.191835884530846,-460.0,195.95917942265422
0.0,0.0,-91.0,41.46082488325576,-455.0,207.3041244162788
0.0,0.0,-90.0,43.58898943540674,-450.0,217.9449471770337
0.0,0.0,-89.0,45.59605246071199,-445.0,227.98026230355995
0.0,0.0,-88.0,47.49736834815167,-440.0,237.48684174075834
0.0,0.0,-87.0,49.3051721424842,-435.0,246.52586071242104
0.0,0.0,-86.0,51.02940328869229,-430.0,255.1470164434615
0.0,0.0,-85.0,52.67826876426369,-425.0,263.39134382131846
0.0,0.0,-84.0,54.258639865002145,-420.0,271.29319932501073
0.0,0.0,-83.0,55.776339069537364,-415.0,278.8816953476868
0.0,0.0,-82.0,57.23635208501674,-410.0,286.1817604250837
0.0,0.0,-81.0,58.642987645583,-405.0,293.214938227915
0.0,0.0,-80.0,60.0,-400.0,300.0
0.0,0.0,-79.0,61.310684223877324,-395.0,306.5534211193866
0.0,0.0,-78.0,62.57795138864806,-390.0,312.8897569432403
0.0,0.0,-77.0,63.80438856379708,-385.0,319.02194281898545
0.0,0.0,-76.0,64.99230723708769,-380.0,324.96153618543843
0.0,0.0,-75.0,66.14378277661477,-375.0,330.71891388307387
0.0,0.0,-74.0,67.26068688320095,-370.0,336.30343441600473
0.0,0.0,-73.0,68.3447144993671,-365.0,341.7235724968355
0.0,0.0,-72.0,69.39740629158989,-360.0,346.98703145794946
0.0,0.0,-71.0,70.42016756583301,-355.0,352.1008378291651
0.0,0.0,-70.0,71.4142842854285,-350.0,357.07142142714247
0.0,0.0,-69.0,72.38093671679029,-345.0,361.90468358395145
0.0,0.0,-68.0,73.32121111929344,-340.0,366.6060555964672
0.0,0.0,-67.0,74.23610981186985,-335.0,371.1805490593493
0.0,0.0,-66.0,75.1265598839718,-330.0,375.63279941985894
0.0,0.0,-65.0,75.99342076785332,-325.0,379.96710383926666
0.0,0.0,-64.0,76.83749084919418,-320.0,384.1874542459709
0.0,0.0,-63.0,77.6595132614157,-315.0,388.29756630707845
0.0,0.0,-62.0,78.46018098373213,-310.0,392.30090491866065
0.0,0.0,-61.0,79.24014134263012,-305.0,396.2007067131506
0.0,0.0,-60.0,80.0,-300.0,400.0
0.0,0.0,-59.0,80.7403244977378,-295.0,403.701622488689
0.0,0.0,-58.0,81.4616474176652,-290.0,407.30823708832605
0.0,0.0,-57.0,82.16446920658588,-285.0,410.8223460329294
0.0,0.0,-56.0,82.84926070883192,-280.0,414.2463035441596
0.0,0.0,-55.0,83.51646544245033,-275.0,417.58232721225164
0.0,0.0,-54.0,84.16650165000326,-270.0,420.8325082500163
0.0,0.0,-53.0,84.79976415061542,-265.0,423.9988207530771
0.0,0.0,-52.0,85.41662601625049,-260.0,427.0831300812524
0.0,0.0,-51.0,86.01744009211156,-255.0,430.08720046055777
0.0,0.0,-50.0,86.60254037844386,-250.0,433.0127018922193
0.0,0.0,-49.0,87.17224328879004,-245.0,435.8612164439502
0.0,0.0,-48.0,87.72684879784524,-240.0,438.6342439892262
0.0,0.0,-47.0,88.26664149042944,-235.0,441.3332074521472
0.0,0.0,-46.0,88.79189152169245,-230.0,443.95945760846223
0.0,0.0,-45.0,89.30285549745876,-225.0,446.51427748729384
0.0,0.0,-44.0,89.7997772825746,-220.0,448.998886412873
0.0,0.0,-43.0,90.28288874421332,-215.0,451.4144437210666
0.0,0.0,-42.0,90.75241043630741,-210.00000000000003,453.7620521815372
0.0,0.0,-41.0,91.20855223058855,-205.0,456.0427611529427
0.0,0.0,-40.0,91.6515138991168,-200.00000000000003,458.25756949558405
0.0,0.0,-39.0,92.08148565265441,-195.0,460.40742826327204
0.0,0.0,-38.0,92.49864863877742,-190.0,462.4932431938871
0.0,0.0,-37.0,92.90317540321213,-185.0,464.5158770160607
0.0,0.0,-36.0,93.29523031752481,-180.0,466.4761515876241
0.0,0.0,-35.0,93.67496997597597,-175.0,468.3748498798799
0.0,0.0,-34.0,94.04254356406997,-170.0,470.21271782034995
0.0,0.0,-33.0,94.39809320108114,-164.99999999999997,471.9904660054056
0.0,0.0,-32.0,94.74175425861608,-160.00000000000003,473.7087712930805
0.0,0.0,-31.0,95.07365565707464,-155.0,475.3682782853732
0.0,0.0,-30.0,95.39392014169457,-150.0,476.96960070847285
0.0,0.0,-29.0,95.7026645397086,-145.0,478.513322698543
0.0,0.0,-28.0,96.0,-140.0,480.0
0.0,0.0,-27.0,96.28603221651622,-135.0,481.4301610825811
0.0,0.0,-26.0,96.56086163658648,-130.00000000000003,482.80430818293246
0.0,0.0,-25.0,96.82458365518542,-125.0,484.12291827592713
0.0,0.0,-24.0,97.07728879609277,-120.0,485.38644398046387
0.0,0.0,-23.0,97.31906288081488,-114.99999999999997,486.5953144040743
0.0,0.0,-22.0,97.54998718605759,-110.0,487.74993593028796
0.0,0.0,-21.0,97.77013859047148,-105.0,488.8506929523574
0.0,0.0,-20.0,97.97958971132712,-100.0,489.8979485566356
0.0,0.0,-19.0,98.17840903172143,-95.0,490.8920451586071
0.0,0.0,-18.0,98.3666610188635,-90.0,491.8333050943175
0.0,0.0,-17.0,98.54440623394105,-85.0,492.7220311697053
0.0,0.0,-16.0,98.71170143402453,-79.99999999999999,493.5585071701226
0.0,0.0,-15.0,98.86859966642594,-75.00000000000001,494.34299833212975
0.0,0.0,-14.0,99.0151503558925,-70.0,495.07575177946256
0.0,0.0,-13.0,99.15139938498095,-65.0,495.75699692490474
0.0,0.0,-12.0,99.27738916792686,-60.0,496.3869458396343
0.0,0.0,-11.0,99.39315871829409,-55.0,496.9657935914704
0.0,0.0,-10.0,99.498743710662,-50.0,497.49371855331
0.0,0.0,-9.0,99.5941765365827,-45.00000000000001,497.97088268291355
0.0,0.0,-8.0,99.67948635501689,-40.00000000000001,498.39743177508456
0.0,0.0,-7.0,99.75469913743412,-35.0,498.7734956871707
0.0,0.0,-6.0,99.81983770774224,-30.0,499.0991885387112
0.0,0.0,-5.0,99.87492177719089,-25.0,499.3746088859545
0.0,0.0,-4.0,99.91996797437437,-20.0,499.59983987187184
0.0,0.0,-3.0,99.95498987044118,-15.0,499.7749493522059
0.0,0.0,-2.0,99.9799979995999,-10.0,499.8999899979995
0.0,0.0,-1.0,99.99499987499375,-5.0,499.9749993749688
0.0,0.0,0.0,100.0,0.0,500.0
0.0,0.0,1.0,99.99499987499375,5.0,499.9749993749688
0.0,0.0,2.0,99.9799979995999,10.0,499.8999899979995
0.0,0.0,3.0,99.95498987044118,15.0,499.7749493522059
0.0,0.0,4.0,99.91996797437437,20.0,499.59983987187184
0.0,0.0,5.0,99.87492177719089,25.0,499.3746088859545
0.0,0.0,6.0,99.81983770774224,30.0,499.0991885387112
0.0,0.0,7.0,99.75469913743412,35.0,498.7734956871707
0.0,0.0,8.0,99.67948635501689,40.00000000000001,498.39743177508456
0.0,0.0,9.0,99.5941765365827,45.00000000000001,497.97088268291355
0.0,0.0,10.0,99.498743710662,50.0,497.49371855331
0.0,0.0,11.0,99.39315871829409,55.0,496.9657935914704
0.0,0.0,12.0,99.27738916792686,60.0,496.3869458396343
0.0,0.0,13.0,99.15139938498095,65.0,495.75699692490474
0.0,0.0,14.0,99.0151503558925,70.0,495.07575177946256
0.0,0.0,15.0,98.86859966642594,75.00000000000001,494.34299833212975
0.0,0.0,16.0,98.71170143402453,79.99999999999999,493.5585071701226
0.0,0.0,17.0,98.54440623394105,85.0,492.7220311697053
0.0,0.0,18.0,98.3666610188635,90.0,491.8333050943175
0.0,0.0,19.0,98.17840903172143,95.0,490.8920451586071
0.0,0.0,20.0,97.97958971132712,100.0,489.8979485566356
0.0,0.0,21.0,97.77013859047148,105.0,488.8506929523574
0.0,0.0,22.0,97.54998718605759,110.0,487.74993593028796
0.0,0.0,23.0,97.31906288081488,114.99999999999997,486.5953144040743
0.0,0.0,24.0,97.07728879609277,120.0,485.38644398046387
0.0,0.0,25.0,96.82458365518542,125.0,484.12291827592713
0.0,0.0,26.0,96.56086163658648,130.00000000000003,482.80430818293246
0.0,0.0,27.0,96.28603221651622,135.0,481.4301610825811
0.0,0.0,28.0,96.0,140.0,480.0
0.0,0.0,29.0,95.7026645397086,145.0,478.513322698543
0.0,0.0,30.0,95.39392014169457,150.0,476.96960070847285
0.0,0.0,31.0,95.07365565707464,155.0,475.3682782853732
0.0,0.0,32.0,94.74175425861608,160.00000000000003,473.7087712930805
0.0,0.0,33.0,94.39809320108114,164.99999999999997,471.9904660054056
0.0,0.0,34.0,94.04254356406997,170.0,470.21271782034995
0.0,0.0,35.0,93.67496997597597,175.0,468.3748498798799
0.0,0.0,36.0,93.29523031752481,180.0,466.4761515876241
0.0,0.0,37.0,92.90317540321213,185.0,464.5158770160607
0.0,0.0,38.0,92.49864863877742,190.0,462.4932431938871
0.0,0.0,39.0,92.08148565265441,195.0,460.40742826327204
0.0,0.0,40.0,91.6515138991168,200.00000000000003,458.25756949558405
0.0,0.0,41.0,91.20855223058855,205.0,456.0427611529427
0.0,0.0,42.0,90.75241043630741,210.00000000000003,453.7620521815372
0.0,0.0,43.0,90.28288874421332,215.0,451.4144437210666
0.0,0.0,44.0,89.7997772825746,220.0,448.998886412873
0.0,0.0,45.0,89.30285549745876,225.0,446.51427748729384
0.0,0.0,46.0,88.79189152169245,230.0,443.95945760846223
0.0,0.0,47.0,88.26664149042944,235.0,441.3332074521472
