99.99682538871085, 9.999926324392213, 0.0100005750216403;
100.28854081831042, 10.023977023137421, 0.01003670420065199;
100.5813084162605, 10.048105662111043, 0.01007298404986382;
100.87513242688723, 10.072312525553217, 0.010109415259287793;
101.17001711325923, 10.096597898858484, 0.010145998522340638;
101.46596675727602, 10.120962068580825, 0.010182734535861614;
101.76298565975789, 10.145405322438787, 0.010219624000130564;
102.0610781405352, 10.169927949320567, 0.010256667618885884;
102.36024853853914, 10.194530239289168, 0.010293866099342791;
102.66050121189195, 10.219212483587553, 0.010331220152211521;
102.96184053799868, 10.243974974643843, 0.010368730491715748;
103.26427091363799, 10.268818006076511, 0.010406397835611009;
103.56779675505521, 10.293741872699643, 0.010444222905203353;
103.87242249805406, 10.31874687052817, 0.010482206425367931;
104.17815259809028, 10.343833296783187, 0.010520349124567853;
104.48499153036472, 10.369001449897217, 0.010558651734873026;
104.79294378991763, 10.39425162951961, 0.010597114991979188;
105.1020138917228, 10.419584136521836, 0.010635739635226958;
105.4122063707828, 10.444999273002932, 0.010674526407621085;
105.72352578222403, 10.470497342294854, 0.010713476055849708;
106.03597670139301, 10.496078648967977, 0.010752589330303845;
106.34956372395233, 10.5217434988365, 0.010791866985096826;
106.66429146597795, 10.547492198963983, 0.010831309778084023;
106.98016456405617, 10.57332505766881, 0.010870918470882498;
107.29718767538169, 10.59924238452979, 0.010910693828890945;
107.61536547785583, 10.625244490391662, 0.01095063662130958;
107.93470267018567, 10.651331687370739, 0.010990747621160273;
108.25520397198278, 10.677504288860492, 0.011031027605306679;
108.57687412386373, 10.703762609537229, 0.011071477354474599;
108.89971788755008, 10.730106965365716, 0.011112097653272321;
109.22374004596941, 10.756537673604944, 0.011152889290211217;
109.54894540335633, 10.783055052813795, 0.011193853057726319;
109.875338785355, 10.809659422856836, 0.011234989752197128;
110.20292503912084, 10.836351104910072, 0.011276300173968423;
110.53170903342412, 10.863130421466787, 0.011317785127371329;
110.86169565875278, 10.889997696343336, 0.011359445420744334;
111.19288982741703, 10.916953254685051, 0.01140128186645458;
111.52529647365323, 10.9439974229721, 0.011443295280919153;
111.85892055372946, 10.971130529025436, 0.011485486484626597;
112.19376704605077, 10.998352902012705, 0.011527856302158414;
112.52984095126546, 11.025664872454273, 0.011570405562210857;
112.86714729237148, 11.053066772229172, 0.01161313509761666;
113.20569111482412, 11.080558934581191, 0.011656045745367074;
113.54547748664307, 11.108141694124875, 0.011699138346633836;
113.88651149852139, 11.135815386851684, 0.011742413746791438;
114.22879826393371, 11.163580350136037, 0.011785872795439382;
114.57234291924625, 11.191436922741534, 0.011829516346424682;
114.91715062382623, 11.219385444827072, 0.011873345257864336;
115.26322656015279, 11.247426257953089, 0.011917360392168116;
115.61057593392766, 11.275559705087778, 0.011961562616061296;
115.95920397418742, 11.303786130613378, 0.012005952800607688;
116.3091159334149, 11.332105880332428, 0.012050531821232611;
116.66031708765279, 11.360519301474154, 0.012095300557746195;
117.01281273661627, 11.389026742700745, 0.012140259894366621;
117.3666082038076, 11.417628554113824, 0.012185410719743675;
117.72170883663007, 11.44632508726079, 0.01223075392698226;
118.07812000650377, 11.47511669514133, 0.012276290413666189;
118.4358471089804, 11.504003732213821, 0.012322021081881986;
118.79489556386052, 11.532986554401932, 0.012367946838242952;
119.15527081530963, 11.562065519101065, 0.012414068593913207;
119.51697833197632, 11.591240985185014, 0.012460387264632045;
119.88002360710982, 11.620513313012491, 0.012506903770738263;
120.2444121586791, 11.649882864433835, 0.01255361903719474;
120.61014952949168, 11.679350002797598, 0.012600533993613085;
120.97724128731424, 11.708915092957312, 0.01264764957427849;
121.34569302499246, 11.738578501278168, 0.012694966718174628;
121.71551036057261, 11.768340595643815, 0.012742486369008826;
122.08669893742301, 11.798201745463116, 0.012790209475237202;
122.45926442435679, 11.828162321677018, 0.012838136990090147;
122.83321251575435, 11.85822269676536, 0.012886269871597744;
123.20854893168779, 11.888383244753818, 0.012934609082615525;
123.58527941804424, 11.91864434122078, 0.012983155590850202;
123.96340974665173, 11.949006363304349, 0.013031910368885692;
124.34294571540397, 11.979469689709287, 0.01308087439420914;
124.7238931483872, 12.010034700714087, 0.013130048649237256;
125.10625789600641, 12.04070177817799, 0.01317943412134261;
125.49004583511352, 12.07147130554812, 0.01322903180288028;
125.8752628691348, 12.10234366786655, 0.01327884269121445;
126.2619149282006, 12.133319251777541, 0.013328867788745334;
126.65000796927382, 12.16439844553465, 0.013379108102936112;
127.03954797628099, 12.195581639008033, 0.013429564646340127;
127.43054096024234, 12.226869223691663, 0.013480238436628149;
127.82299295940396, 12.258261592710655, 0.013531130496615862;
128.21691003936937, 12.289759140828576, 0.013582241854291422;
128.6122982932328, 12.32136226445484, 0.013633573542843318;
129.0091638417125, 12.353071361652082, 0.01368512660068819;
129.40751283328518, 12.384886832143632, 0.013736902071499002;
129.8073514443206, 12.416809077320957, 0.0137889010042332;
130.20868587921757, 12.448838500251211, 0.013841124453161203;
130.6115223705398, 12.480975505684732, 0.013893573477894858;
131.0158671791536, 12.513220500062678, 0.013946249143416294;
131.42172659436483, 12.545573891524612, 0.013999152520106656;
131.82910693405796, 12.578036089916178, 0.014052284683775309;
132.23801454483467, 12.610607506796784, 0.014105646715688898;
132.64845580215444, 12.643288555447343, 0.014159239702600895;
133.06043711047423, 12.67607965087803, 0.014213064736780962;
133.47396490339068, 12.708981209836102, 0.014267122916044837;
133.88904564378154, 12.741993650813718, 0.014321415343784083;
134.30568582394886, 12.775117394055865, 0.014375943128996222;
134.72389196576205, 12.808352861568213, 0.014430707386314905;
135.14367062080288, 12.84170047712514, 0.014485709236040369;
135.56502837050945, 12.875160666277669, 0.014540949804169893;
135.9879718263232, 12.908733856361556, 0.01459643022242869;
136.41250762983412, 12.942420476505301, 0.014652151628300652;
136.8386424529293, 12.976220957638342, 0.014708115165059606;
137.2663829979398, 13.01013573249912, 0.014764321981800424;
137.69573599779048, 13.044165235643337, 0.01482077323347061;
138.12670821614864, 13.078309903452142, 0.01487747008090179;
138.5593064475754, 13.112570174140439, 0.014934413690841641;
138.99353751767563, 13.14694648776515, 0.014991605235985759;
139.42940828325112, 13.181439286233628, 0.01504904589500992;
139.8669256324523, 13.21604901331198, 0.015106736852602354;
140.30609648493223, 13.250776114633565, 0.015164679299496341;
140.74692779200066, 13.285621037707397, 0.015222874432502856;
141.1894265367796, 13.320584231926729, 0.015281323454543576;
141.63359973435848, 13.355666148577543, 0.015340027574683843;
142.0794544319515, 13.39086724084721, 0.015398988008166067;
142.5269977090548, 13.426187963833055, 0.015458205976443108;
142.97623667760507, 13.461628774551116, 0.015517682707211997;
143.4271784821383, 13.497190131944793, 0.015577419434447726;
143.8798302999504, 13.532872496893672, 0.01563741739843738;
144.33419934125746, 13.568676332222276, 0.015697677845814266;
144.79029284935774, 13.604602102708974, 0.015758202029592477;
145.2481181007939, 13.640650275094812, 0.01581899120920139;
145.707682405517, 13.67682131809251, 0.01588004665052062;
146.1689931070496, 13.713115702395372, 0.015941369625914945;
146.6320575826521, 13.74953390068639, 0.016002961414269632;
147.09688324348753, 13.786076387647228, 0.016064823301025752;
147.5634775347893, 13.822743639967403, 0.016126956578215966;
148.031847936028, 13.859536136353379, 0.016189362544500173;
148.50200196108065, 13.896454357537824, 0.01625204250520175;
148.97394715839945, 13.933498786288792, 0.016314997772343617;
149.447691111183, 13.97066990741909, 0.01637822966468485;
149.92324143754615, 14.00796820779552, 0.01644173950775722;
150.40060579069356, 14.045394176348347, 0.016505528633902155;
150.87979185909145, 14.082948304080654, 0.016569598382307756;
151.36080736664238, 14.120631084077877, 0.016633950099046182;
151.84366007285928, 14.15844301151725, 0.016698585137111033;
152.32835777304186, 14.196384583677444, 0.016763504856455225;
152.81490829845265, 14.234456299948116, 0.016828710624028808;
153.30331951649498, 14.272658661839612, 0.016894203813817215;
153.7935993308911, 14.310992172992636, 0.016959985806879543;
154.28575568186213, 14.349457339188037, 0.017026057991387296;
154.77979654630744, 14.388054668356572, 0.017092421762663044;
155.2757299379872, 14.426784670588784, 0.017159078523219594;
155.7735639077033, 14.465647858144873, 0.017226029682799168;
156.273306543484, 14.504644745464669, 0.017293276658412994;
156.77496597076657, 14.54377584917759, 0.017360820874380893;
157.2785503525838, 14.583041688112717, 0.01742866376237137;
157.78406788974877, 14.622442783308848, 0.017496806761441677;
158.29152682104325, 14.661979658024691, 0.0175652513180783;
158.80093542340455, 14.701652837748982, 0.017633998886237554;
159.31230201211562, 14.741462850210796, 0.017703050927386485;
159.82563494099398, 14.781410225389779, 0.017772408910543956;
160.34094260258405, 14.82149549552654, 0.017842074312322025;
160.8582334283477, 14.861719195132975, 0.017912048616967484;
161.37751588885877, 14.902081861002799, 0.017982333316403757;
161.8987984939957, 14.942584032221932, 0.018052929910272866;
162.42208979313804, 14.983226250179154, 0.018123839905977844;
162.9473983753612, 15.024009058576588, 0.018195064818725206;
163.47473286963472, 15.064933003440458, 0.018266606171567782;
164.00410194501936, 15.105998633131694, 0.018338465495447747;
164.5355143108676, 15.14720649835676, 0.018410644329239962;
165.0689787170224, 15.18855715217839, 0.018483144219795394;
165.60450395401998, 15.230051150026524, 0.018555966721985073;
166.1420988532909, 15.271689049709133, 0.018629113398743975;
166.6817722873646, 15.313471411423272, 0.018702585821115492;
167.22353317007304, 15.355398797766018, 0.018776385568295795;
167.7673904567569, 15.397471773745616, 0.018850514227678836;
168.31335314447196, 15.439690906792531, 0.018924973394901266;
168.86143027219694, 15.482056766770727, 0.01899976467388788;
169.41163092104208, 15.524569925988787, 0.019074889676897123;
169.9639642144598, 15.567230959211331, 0.019150350024567043;
170.5184393184549, 15.61004044367024, 0.019226147345961307;
171.07506544179762, 15.652998959076177, 0.019302283278615686;
171.633851836236, 15.696107087629947, 0.019378759468584653;
172.19480779671125, 15.739365414034102, 0.019455577570488342;
172.75794266157234, 15.782774525504427, 0.019532739247559727;
173.32326581279395, 15.826335011781666, 0.019610246171692148;
173.89078667619282, 15.870047465143106, 0.01968810002348694;
174.46051472164814, 15.913912480414433, 0.019766302492301643;
175.03245946332066, 15.957930654981427, 0.019844855276298107;
175.60663045987482, 16.002102588801918, 0.019923760082491245;
176.18303731470044, 16.046428884417633, 0.02000301862679775;
176.76168967613722, 16.09091014696624, 0.0200826326340854;
177.34259723769875, 16.135546984193326, 0.020162603838222336;
177.92576973829964, 16.180340006464537, 0.020242933982126936;
178.51121696248129, 16.225289826777715, 0.02032362481781765;
179.09894874064196, 16.27039706077514, 0.020404678106463504;
179.68897494926495, 16.315662326755756, 0.020486095618434494;
180.28130551115078, 16.361086245687588, 0.020567879133352625;
180.8759503956481, 16.406669441220064, 0.020650030440142998;
181.47291961888808, 16.452412539696542, 0.02073255133708535;
182.07222324401795, 16.49831617016677, 0.020815443631865764;
182.673871381438, 16.544380964399544, 0.020898709141628852;
183.2778741890373, 16.590607556895268, 0.020982349693030016;
183.88424187243334, 16.636996584898757, 0.021066367122288245;
184.49298468521047, 16.683548688411925, 0.021150763275239008;
185.1041129291618, 16.73026451020671, 0.021235540007387654;
185.71763695453026, 16.777144695837862, 0.02132069918396304;
186.33356716025318, 16.824189893656037, 0.021406242679971186;
186.95191399420597, 16.871400754820698, 0.021492172380249964;
187.57268795344896, 16.91877793331332, 0.021578490179523274;
188.19589958447403, 16.966322085950456, 0.021665197982456152;
188.82155948345408, 17.014033872397036, 0.02175229770370973;
189.44967829649207, 17.061913955179584, 0.02183979126799703;
190.0802667198732, 17.10996299969965, 0.021927680610138625;
190.71333550031676, 17.158181674247157, 0.022015967675118868;
191.34889543523093, 17.206570650013948, 0.022104654418142227;
191.98695737296717, 17.25513060110729, 0.022193742804690407;
192.6275322130781, 17.30386220456356, 0.022283234810579255;
193.27063090657435, 17.352766140361858, 0.022373132422016436;
193.91626445618522, 17.40184309143785, 0.02246343763565895;
194.56444391661793, 17.4510937436975, 0.02255415245867166;
195.21518039482197, 17.500518786031062, 0.022645278908785642;
195.86848505025054, 17.550118910326958, 0.022736819014356965;
196.52436909512718, 17.599894811485907, 0.022828774814425867;
197.1828437947114, 17.64984718743491, 0.02292114835877651;
197.84392046756685, 17.699976739141565, 0.0230139417079966;
198.5076104858304, 17.750284170628166, 0.02310715693353782;
199.17392527548344, 17.80077018898615, 0.02320079611777617;
199.84287631662312, 17.85143550439038, 0.023294861354073233;
200.51447514373697, 17.902280830113693, 0.023389354746837246;
201.18873334597714, 17.95330688254135, 0.023484278411584823;
201.86566256743788, 18.004514381185725, 0.02357963447500292;
202.54527450743268, 18.055904048700896, 0.023675425075011275;
203.2275809207748, 18.107476610897468, 0.023771652360825242;
203.91259361805703, 18.159232796757333, 0.02386831849301873;
204.60032446593573, 18.211173338448646, 0.02396542564358772;
205.29078538741356, 18.263298971340706, 0.02406297599601428;
205.98398836212604, 18.3156104340191, 0.02416097174533061;
206.67994542662808, 18.36810846830072, 0.02425941509818384;
207.3786686746831, 18.420793819249088, 0.024358308272900756;
208.08017025755234, 18.47366723518949, 0.02445765349955344;
208.78446238428802, 18.52672946772447, 0.024557453020024916;
209.49155732202522, 18.579981271749112, 0.024657709088075314;
210.2014673962781, 18.633423405466683, 0.024758423969408232;
210.9142049912351, 18.687056630404115, 0.02485959994173798;
211.62978255005814, 18.740881711427726, 0.02496123929485666;
212.34821257518124, 18.794899416758916, 0.025063344330701974;
213.0695076286132, 18.849110517990045, 0.025165917363425164;
213.7936803322387, 18.903515790100236, 0.025268960719459835;
214.52074336812467, 18.958116011471468, 0.025372476737590605;
215.25070947882503, 19.012911963904514, 0.025476467769022605;
215.98359146768942, 19.067904432635224, 0.025580936177450976;
216.71940219917198, 19.123094206350558, 0.025685884339131278;
217.4581545991433, 19.178482077205082, 0.02579131464294986;
218.19986165520217, 19.234068840837196, 0.025897229490494975;
218.94453641699138, 19.289855296385703, 0.026003631296127934;
219.69219199651272, 19.345842246506283, 0.026110522487055164;
220.44284156844557, 19.40203049738819, 0.02621790550340035;
221.19649837046612, 19.458420858770882, 0.026325782798277117;
221.95317570356931, 19.515014143960933, 0.026434156837861898;
222.71288693239086, 19.571811169848793, 0.026543030101467857;
223.4756454855335, 19.62881275692588, 0.026652405081618542;
224.24146485589182, 19.686019729301513, 0.02676228428412239;
225.01035860098244, 19.743432914720145, 0.02687267022814742;
225.78234034327215, 19.80105314457854, 0.02698356544629676;
226.55742377051175, 19.85888125394311, 0.027094972484684152;
227.33562263606808, 19.91691808156728, 0.027206893903010208;
228.1169507592607, 19.975164469909032, 0.02731933227463891;
228.90142202569803, 20.03362126514841, 0.02743229018667487;
