5.991174161842878,1.8808820348447455,328.08854504839815,74.9842316593083,5.640813937920086,45.548857224243875,0.14786918516795977,
5.9834393545827425,1.8803730530213585,328.08854504839815,0.07734807260135312,0.005089818233869892,0.002631938408512724,1.3789822105135183E-9,
5.9363186497099605,1.8836148152874443,328.08854504839815,0.4712070487278197,0.03241762266085857,0.22304073555403647,4.480807048292894E-6,
5.798386666854299,2.234597202309658,328.08854504839815,1.3793198285566177,3.509823870222135,0.23747163063433163,5.836986466544885E-6,
4.477900390347031,3.318716502575853,328.08854504839815,13.204862765072676,10.841193002661953,1.3574391900601768,1.2159391925848761E-4,
5.827767509005639,11.287816565224432,328.08854504839815,103.0566789935267,79.69100062648579,15.222179255906667,0.003246059444716672,
25.014575591458538,32.631934383787055,328.08854504839815,191.868080824529,213.44117818562623,42.4708900170765,0.13587593574853274,
45.80296520665695,57.73499292153106,328.08854504839815,207.88389615198412,251.03058537744005,58.528108575816304,0.07155880439971746,
68.16901352277273,77.71604451542659,328.08854504839815,223.6604831611578,199.8105159389553,32.85168156702525,0.009145172094064246,
85.29300622980395,89.13680035861891,328.08854504839815,171.2399270703122,114.20755843192325,13.93474480226132,0.04799723818506308,
81.58657552486636,87.33344548321814,328.08854504839815,37.064307049375884,18.03354875400771,55.0191261204975,0.452526968357465,
65.13909444346359,75.60884731336749,328.08854504839815,164.4748108140277,117.24598169850651,75.24335336510717,0.5526037531588444,
39.77752317678903,60.84069663346183,328.08854504839815,253.6157126667456,147.6815067990566,70.16199517007806,0.007616084692229172,
13.415930376834694,43.91153271015651,328.08854504839815,263.6159279995434,169.29163923305325,65.24584536649684,0.16924572776011407,
10.359278798517039,32.13749160587851,328.08854504839815,237.75209175351733,117.74041104277998,71.5533717461301,0.039857005894953744,
30.25486328133968,29.91000009054784,328.08854504839815,198.95584482822642,22.274915153306694,77.41049253551239,0.08047251045669317,
39.67972006489731,36.97259380793736,328.08854504839815,94.2485678355763,70.62593717389518,79.31587059057563,0.7802139420570057,
34.07554606830229,55.153601515048635,328.08854504839815,56.04173996595023,181.81007707111277,37.904489916950865,0.025975933394144245,
13.159910367079874,84.67697150505767,328.08854504839815,209.15635701222413,295.2336999000903,46.231787143523775,1.0,
23.34499758021252,116.40847425661495,328.08854504839815,365.04907947292395,317.31502751557287,118.92070001590923,1.0,
68.56691312983435,148.8560558061369,328.08854504839815,452.21915549621826,324.4758154952194,130.5834444316116,1.0,
107.9552337014353,175.66182227750681,328.08854504839815,393.88320571600957,268.05766471369935,84.42564037066802,1.0,
141.7226669017383,193.51650687974842,328.08854504839815,337.67433200303003,178.54684602241576,29.957570204604167,0.17185644872239425,
166.50597226778405,203.56606479699508,328.08854504839815,247.83305366045738,100.49557917246659,17.023547063279807,0.5418431736904308,
