-0.026230711935018552,0.16135596369081756,-0.7865509259885378,-1.5305582131486097,0.49928562754728184,1.1062947202642928,-0.8750576626425374;
-0.014021483245839537,0.1612108346547757,-0.7865159320279523,-1.5454590388683307,0.49938782896682377,1.1062951397978116,-0.9507846615266231;
0.0024217122958998818,0.1611146013449777,-0.7865276166800452,-1.5584568894531188,0.49941198921059327,1.106297956104726,-1.026500155636612;
0.022968665819434686,0.1610425761882372,-0.7865401401810098,-1.5736521675983652,0.49942358989053254,1.1063107192612134,-1.1021610615199182;
0.04710231818879072,0.16098816783955094,-0.7865406196011387,-1.5927683845223346,0.4994395050243827,1.1063058656096467,-1.177768877323539;
0.07566402184143667,0.16093262088169388,-0.7865303131046565,-1.6141273891322738,0.49957967241661033,1.1063075434164733,-1.253316772046948;
0.10988192002977269,0.16087299934361496,-0.7864943604128962,-1.634432620990309,0.5010331192622194,1.106293401995292,-1.3286699829281128;
0.15102070821855734,0.16086365168739053,-0.7864234737562433,-1.6510117175760028,0.5106365100298477,1.1062572696437019,-1.4045940025412282;
0.20126888540921126,0.16087551610839634,-0.7863332924847097,-1.6632809273410865,0.5315446681905455,1.1061505500685087,-1.4796400577269897;
0.2768051553671374,0.16090457780393747,-0.7863253229840959,-1.6717211771790277,0.5728169966254882,1.0999062296440294,-1.5384444323228654;
0.3524307078611154,0.16094274760926316,-0.7863296373289237,-1.6745030154767961,0.6157189878522373,1.0654250978435815,-1.5398298086878364;
0.4277414945878195,0.16095958545505565,-0.7863726606767332,-1.6754826659497808,0.6518445228844886,0.999004448803785,-1.519639805212347;
0.4897278606462318,0.1609739065360667,-0.7864404314843387,-1.6756714774135906,0.6751701388610518,0.9233186156917692,-1.485681365488951;
0.5490179557914483,0.16101453311048078,-0.7864596062169166,-1.6767162021604864,0.6866390422529667,0.8480608591581409,-1.4395002746217633;
0.6188423044869142,0.1610109977279147,-0.7864664372174428,-1.6818165085658348,0.6872443892836688,0.7727131608994187,-1.3788151558041357;
0.6884708309491313,0.16102459984235704,-0.7864686543310082,-1.691600549572241,0.6872414171624854,0.725825899672148,-1.3031293825787298;
0.743588198809166,0.1610613913829891,-0.7864488802959986,-1.7015445800024387,0.6872394039251932,0.7038778104422446,-1.2278704875450137;
0.8000123264233446,0.16111142550023755,-0.7863779936393457,-1.7126734309041778,0.6872522509447514,0.6808926063191503,-1.1523161812455145;
0.8568289974576694,0.16111046676906282,-0.786480219100798,-1.7227065641015145,0.6872505253377199,0.6491240439709517,-1.0766206409394483;
0.9116000810858007,0.16111867603428265,-0.7865165912169942,-1.7292637327218354,0.687249566453829,0.6096297910699447,-1.0011593922140898;
0.9645911478066357,0.16115708538604823,-0.7865566184889764,-1.733100302611766,0.6872619342059744,0.5722327177259865,-0.9258926474529798;
1.0143952495310646,0.16115115323008683,-0.7865919719873878,-1.7333960133105992,0.6872657692179398,0.5445946382774222,-0.8504945556482665;
1.0608304060139695,0.1611521719569546,-0.786661780030563,-1.7331886263075602,0.6872715216486215,0.5257234388550787,-0.7745644839968868;
1.1014710698165857,0.1611328173463808,-0.7868283607993579,-1.7328817102676801,0.687266823745874,0.514530532297213,-0.6989698508832723;
1.1360018760873734,0.16110465449540445,-0.7868868438373492,-1.732619375609216,0.6872596333384215,0.5091296016548549,-0.6231769386582374;
1.1729315647656968,0.16103850149893226,-0.7868760580298211,-1.7322253942559327,0.6872604002360948,0.5090209647263954,-0.5475702614637874;
1.2479825335987178,0.16101932676635447,-0.7868413637204515,-1.68334090193289,0.6872665361156132,0.5088558819955138,-0.4938032161215279;
1.2699889859843094,0.1610244200734441,-0.7868499324144141,-1.6082485276722762,0.6872744937698047,0.5088530656885997,-0.4937997407346548;
